Textile,berhanu importer,091 124 4301,091 124 4301,Addis Ababa,,,,,
Textile,Berhanu Textile Manufacturing,091 269 9343,091 106 9668,Addis Ababa,,,,,
Textile,BEZA TEXTILE SHOP,011 663 4938,011 663 4938,Addis Ababa,,,,,
Textile,birhanu sahie garment factory,011 419 7697,011 419 7697,Addis Ababa,,,,,
Textile,BLUE NILE TEXTILE INDUSTRY,011 442 1961,091 120 7114,Addis Ababa,,,,,
Textile,BLUENILE TEXTILE INDUSTRY,011 440 3130,011 440 3130,Addis Ababa,,,,,
Textile,Centex Textile & Sweeping Center,011 213 5597,011 213 5597,Addis Ababa,,,,,
Textile,Central Textile Shop,091 148 1264,091 148 1264,Addis Ababa,,,,,
Textile,dalol tailor and textile shop,011 275 2891,091 176 9637,Addis Ababa,,,,,
Textile,dalute tailor & textile shop,011 868 1919,011 275 2891,Addis Ababa,,,,,
Textile,Degeshet Curtain & Sofa Textile Shop,093 699 3232,093 699 3232,Addis Ababa,,,,,
Textile,DEJENE IBSA,011 276 6672,091 120 3096,Addis Ababa,,,,,
Textile,Desalegn Dibaba,011 275 2770,011 275 2770,Addis Ababa,,,,,
Textile,DESALEGN TEXTILE,011 275 1708,091 140 1157,Addis Ababa,,,,,
Textile,DIREDAWA TEXTILE S.CO,011 551 0791,091 164 5379,Addis Ababa,,,,,
Textile,dorsoma,091 146 0710,091 460 0710,Addis Ababa,,,,,
Textile,E&S NILE TEXTILE FACTORY,011 442 3726,011 442 3726,Addis Ababa,,,,,
Textile,EDGET BANDENT S.C,011 278 2070,011 278 2070,Addis Ababa,,,,,
Textile,Edget Sweater Factory,011 275 7028,011 275 1983,Addis Ababa,,,,,
Textile,EKK TRADING AND INDUSTRY,011 155 5180,091 120 5020,Addis Ababa,,,,,
Textile,EL GRECO,011 466 3195,011 466 3195,Addis Ababa,,,,,
Textile,ELFEX PLC,091 122 7515,091 122 7515,Addis Ababa,,,,,
Textile,elias sofa and curtain textayls,011 867 8684,091 122 1349,Addis Ababa,,,,,
Textile,ELIAS TESFAYE GARMENT FACTROY,011 277 2036,011 277 2036,Addis Ababa,,,,,
Textile,Eliyas Tesfaye Textile & Garment factory,011 439 0610,091 250 6707,Addis Ababa,,,,,
Textile,Elsa Sofa & Curtain Textile,011 213 8662,091 120 1236,Addis Ababa,,,,,
Textile,Elshaday Curtain & Sofa Textile Shop,091 137 8448,091 137 8448,Addis Ababa,,,,,
Textile,Endale Tsegaye Chaka Textile,091 114 5911,091 237 9557,Addis Ababa,,,,,
Textile,ENEYU TEXTILE SHOP,011 277 0404,011 277 0404,Addis Ababa,,,,,
Textile,ERMIAS TESFAYE SIME,091 165 0328,091 165 0328,Addis Ababa,,,,,
Textile,etagaleh eshete textle,091 123 9058,091 123 9058,Addis Ababa,,,,,
Textile,Ethio Japan Syntetic Textile S.Co,011 551 3476,011 551 3476,Addis Ababa,,,,,
Textile,ETHIO JAPANES SYNTHETIC TEXTILES SCWOINU COURTA,011 551 3333,011 551 3333,Addis Ababa,,,,,
Textile,ethiopia sewing thread factory sc,011 442 4968,011 442 0658,Addis Ababa,,,,,
Textile,ETUR TEXTILE PLC,093 001 4025,093 001 4025,Addis Ababa,,,,,
Textile,eyaspid textile,091 118 1901,091 118 1901,Addis Ababa,,,,,
Textile,eyob abebe mesay,091 163 7525,091 163 7525,Addis Ababa,,,,,
Textile,FARSAN  INTERNATIONAL PLC,011 276 8456,091 175 0995,Addis Ababa,,,,,
Textile,fasil tesfaye ready  made textile trade,091 145 3030,091 124 7190,Addis Ababa,,,,,
Textile,FAST,011 278 2399,091 117 6514,Addis Ababa,,,,,
Textile,FEKEDE GELAN,011 275 2418,011 275 2418,Addis Ababa,,,,,
Textile,fekede textile,011 654 4681,011 654 4681,Addis Ababa,,,,,
Textile,FELEGE TARIKU,091 120 5254,091 120 5254,Addis Ababa,,,,,
Textile,feleka garment,011 419 6169,011 419 6169,Addis Ababa,,,,,
Textile,Fikerte Woldkidan Textile,091 190 4747,091 143 3549,Addis Ababa,,,,,
Textile,Fujut PLC,011 213 9267,011 213 9267,Addis Ababa,,,,,
Textile,G/MICAEL TEXTIE,011 416 1161,011 416 1161,Addis Ababa,,,,,
Textile,GARMEN EVOLIUTION,011 647 8797,094 307 7188,Addis Ababa,,,,,
Textile,gash temesgen  trading,011 275 7953,091 122 5926,Addis Ababa,,,,,
Textile,Gebeyehu Tessema,011 275 5053,011 275 5053,Addis Ababa,,,,,
Textile,Gebeyew Tesema Textile Shop,091 164 3363,091 164 3363,Addis Ababa,,,,,
Textile,Genene Eda Textile,091 161 6451,091 161 6451,Addis Ababa,,,,,
Textile,GENET WORKU,011 213 8581,011 213 8581,Addis Ababa,,,,,
Textile,Geresu Textile Shop,011 277 0230,091 161 1644,Addis Ababa,,,,,
Textile,GETAHUN SISAY CULTURAL CLOTHES,011 275 7946,011 275 7946,Addis Ababa,,,,,
Textile,GETU INDUSTRY,011 645 5153,011 645 5153,Addis Ababa,,,,,
Textile,GG royal business,011 629 2329,091 121 1135,Addis Ababa,,,,,
Textile,GIGI 22 TEXTILE,011 277 0480,011 277 0480,Addis Ababa,,,,,
Textile,GK textile shope,011 275 3851,091 114 3237,Addis Ababa,,,,,
Textile,Habtamu Tesfaye General Importer,091 120 9147,091 120 9147,Addis Ababa,,,,,
Textile,HABTE ZEWDE TEXTILE SHOP,011 213 4159,091 144 4631,Addis Ababa,,,,,
Textile,Hagere Bed Cover & Sofa Cover,091 171 5663,091 120 8442,Addis Ababa,,,,,
Textile,HAILE FEREDE TEXTILE,011 276 6941,091 162 0791,Addis Ababa,,,,,
Textile,HAILE SIMA TEXTILE TRADING,011 213 1500,091 171 3654,Addis Ababa,,,,,
Textile,hailu tabor textile shope,091 122 8684,091 122 8684,Addis Ababa,,,,,
Textile,hameda textile shop,033 111 2011,033 111 2011,Addis Ababa,,,,,
Textile,hani traditinal cloth and sofa textile shop,034 441 4236,003 441 4236,Addis Ababa,,,,,
Textile,HAYELU  TABOR TEXTILE SHOP,011 213 4813,011 213 4813,Addis Ababa,,,,,
Textile,helwe plc,011 275 1700,091 113 8755,Addis Ababa,,,,,
Textile,huaxu textile industry,091 121 4495,091 121 4495,Addis Ababa,,,,,
Textile,Ismael Curtain & Sofa Textile Shop,091 173 9439,091 173 9439,Addis Ababa,,,,,
Textile,Ismael Curtain Sofa & Majilis Textile Shop,091 190 6691,091 190 6691,Addis Ababa,,,,,
Textile,joam garment industry plc,091 267 7113,091 267 7113,Addis Ababa,,,,,
Textile,Kab Plc,091 217 6183,091 217 6183,Addis Ababa,,,,,
Textile,Kaliti Garment Factory,011 434 0127,011 434 0127,Addis Ababa,,,,,
Textile,Kanoria Africa Textiles,011 557 1181,011 557 1181,Addis Ababa,,,,,
Textile,Kanpria Africa Textiles PLC,011 470 0736,091 186 0587,Addis Ababa,,,,,
Textile,KEBEDE BERU TEXTILE,022 111 1414,022 111 1414,Addis Ababa,,,,,
Textile,Kebire Enterprise plc,011 552 5029,011 552 0677,Addis Ababa,,,,,
Textile,KEDUGE ABDULLAHI OUMER,091 134 1934,091 134 1934,Addis Ababa,,,,,
Textile,kibinesh tabor textile shop,011 275 6659,011 275 6659,Addis Ababa,,,,,
Textile,Kokeb Textile Trade,011 279 2290,011 279 2290,Addis Ababa,,,,,
Textile,Kombolcha Textile S.C,011 551 0211,091 121 3135,Addis Ababa,,,,,
Textile,Lisanework Mamuy,011 213 4453,011 213 4453,Addis Ababa,,,,,
Textile,Loyal G.Trading,091 221 3316,091 221 3316,Addis Ababa,,,,,
Textile,M Lid PLC,091 136 4926,091 136 4926,Addis Ababa,,,,,
Textile,MA Garment,091 302 1494,091 302 1494,Addis Ababa,,,,,
Textile,Maraki Trading Plc,091 123 6246,096 325 7688,Addis Ababa,,,,,
Textile,Marks,091 058 7973,091 058 7973,Addis Ababa,,,,,
Textile,Megabenz Plc,011 275 5095,011 275 5095,Addis Ababa,,,,,
Textile,mehammed sherif,091 141 8484,091 114 2551,Addis Ababa,,,,,
Textile,Mekdes Betre,011 213 3912,011 213 3912,Addis Ababa,,,,,
Textile,Mekdes Kassahun Tailor,011 213 2609,011 213 2609,Addis Ababa,,,,,
Textile,meles tesfaye,091 140 7544,091 120 4279,Addis Ababa,,,,,
Textile,Menaheriya Textile Shop,091 147 6868,091 147 6868,Addis Ababa,,,,,
Textile,Mengisstu Beri,011 118 0266,011 118 0266,Addis Ababa,,,,,
Textile,MERKEB TADDESSE,011 277 0033,011 277 0033,Addis Ababa,,,,,
Textile,MOHAMED TEUM NEGASH,011 278 3410,011 278 3410,Addis Ababa,,,,,
Textile,MOHAMMED DAWID,091 175 1240,091 175 1240,Addis Ababa,,,,,
Textile,MOLA GEBRE TEXTILE TRADING,011 213 3718,011 213 3718,Addis Ababa,,,,,
Textile,Mudesir Jemal Muzein,011 276 5741,011 276 5741,Addis Ababa,,,,,
Textile,mule kemal family plc,011 275 7597,011 275 7597,Addis Ababa,,,,,
Textile,mulu enegeder textile,091 160 8349,091 160 8349,Addis Ababa,,,,,
Textile,MULUGETA BADEBO TEXTILE SHOP,011 277 0012,011 277 0012,Addis Ababa,,,,,
Textile,MULUNEH TESFAYE TEXTILE SHOP,011 277 0010,011 127 7001,Addis Ababa,,,,,
Textile,MUNIK TAILOR,011 277 0297,011 277 0297,Addis Ababa,,,,,
Textile,NAZARETH GARMENT S.C,011 551 6880,011 553 7821,Addis Ababa,,,,,
Textile,Nega Asfaw Textile,011 213 2375,011 213 2375,Addis Ababa,,,,,
Textile,Nin Fiber & Textile Products & Gneral,091 148 5956,091 162 7401,Addis Ababa,,,,,
Textile,Oasis Abyssinia PLC,011 440 4898,091 120 4889,Addis Ababa,,,,,
Textile,osis abssinya plc,011 661 3114,091 120 4884,Addis Ababa,,,,,
Textile,RAHEL ASEFA,091 228 6249,091 228 6249,Addis Ababa,,,,,
Textile,Redet Curtain Sofa Textile Shop,093 342 6550,093 342 6550,Addis Ababa,,,,,
Textile,Relax Textile plc,091 151 9506,091 151 9506,Addis Ababa,,,,,
Textile,sam textile plc,011 278 8770,009 291 3797,Addis Ababa,,,,,
Textile,samson fetsum textile import,091 130 7257,091 130 7257,Addis Ababa,,,,,
Textile,SANFU TEXTILE FACTORY,091 164 5590,091 164 5590,Addis Ababa,,,,,
Textile,SAYGIN DIMA TEXTILE PLC,091 140 4668,091 123 5182,Addis Ababa,,,,,
Textile,seech trading plc,091 396 4954,091 396 4954,Addis Ababa,,,,,
Textile,seyum plc,091 151 3998,091 151 3998,Addis Ababa,,,,,
Textile,suleman nuru brhane,091 190 4318,093 857 4100,Addis Ababa,,,,,
Textile,Sultan Shukur,091 144 1801,091 144 1801,Addis Ababa,,,,,
Textile,Sunka Beshi Textile,091 120 2812,091 120 2812,Addis Ababa,,,,,
Textile,TAMRAT BERTA LEMA,091 124 0684,091 124 0684,Addis Ababa,,,,,
Textile,tesfaye haylemariyam,011 213 5928,011 213 5928,Addis Ababa,,,,,
Textile,tesfaye weldemariyam,011 276 7963,011 276 7963,Addis Ababa,,,,,
Textile,Tewodiros Mekonin,091 142 9586,091 142 9586,Addis Ababa,,,,,
Textile,tlen mewsless textile,011 127 0659,091 139 2116,Addis Ababa,,,,,
Textile,Trio Craft PLC,011 440 0752,091 164 1949,Addis Ababa,,,,,
Textile,yirgalem addis texile factory,011 470 7025,011 442 2300,Addis Ababa,,,,,
Textile,yonas nega textile shop,091 150 2865,091 150 2865,Addis Ababa,,,,,
Textile,Zermuela International Plc,011 277 7049,091 120 5030,Addis Ababa,,,,,
Textile,Central Textile & Swing Center,011 213 0570,091 121 8684,Addis Ababa,,,,,
Leather,22 Mazoria Leather Shop,091 160 2294,091 143 7154,Addis Ababa,,,,,
Leather,HABESHA LEATHER,011 515 6451,011 515 6451,Addis Ababa,,,,,
Leather,Habesha Tanning plc,091 311 8875,091 311 8875,Addis Ababa,,,,,
Leather,hana,091 304 2114,091 304 2114,Addis Ababa,,,,,
Leather,HORA TANNERY PLC,011 372 4554,091 123 1002,Addis Ababa,,,,,
Leather,LUHE LEATHER,011 276 3907,011 276 3907,Addis Ababa,,,,,
Leather,Lucy Leather Wears,011 371 2032,011 371 2032,Addis Ababa,,,,,
Leather,mohammed leather production,011 276 7420,011 276 7420,Addis Ababa,,,,,
Leather,Meseret G/Hiwot Leather,091 189 9093,091 189 9093,Addis Ababa,,,,,
Leather,MERSA TANNERY,011 662 2022,011 662 2022,Addis Ababa,,,,,
Leather,mekiya semere and kasahun leather skins plc,092 294 5398,091 136 5709,Addis Ababa,,,,,
Leather,MULUGETA LETHER PRODUCTION,011 275 0546,011 275 0546,Addis Ababa,,,,,
Leather,MULLUGETA DERBE,011 277 5260,011 277 5260,Addis Ababa,,,,,
Leather,MULDER LEATHER,011 515 2901,011 515 2901,Addis Ababa,,,,,
Leather,MOON LIGHT LEATHER PRODUCTS SHOP,011 275 2100,011 275 2100,Addis Ababa,,,,,
Leather,MAM LEATHER PRODUCTS SHOP,011 276 7840,011 276 7840,Addis Ababa,,,,,
Leather,mamo leather craft,091 123 0964,091 123 0964,Addis Ababa,,,,,
Leather,MOHAN SHOE FACTORY,091 152 9656,091 152 9656,Addis Ababa,,,,,
Leather,Seme Deme Shoe & Leeather Products shop,011 277 1897,011 552 6676,Addis Ababa,,,,,
Leather,Simaneh Negash Lathers,011 275 7555,011 275 7555,Addis Ababa,,,,,
Leather,SOLEDA LEATHER PRODUCT PLC,093 007 9064,093 007 9064,Addis Ababa,,,,,
Leather,RAW LEATHER PROVIDER ASSOCIATION,091 165 7281,091 165 7281,Addis Ababa,,,,,
Leather,Shetu Tuge Leather Production,011 276 9709,011 276 9709,Addis Ababa,,,,,
Leather,Comesa /Leather & Leather Products Institute,011 439 0928,011 439 0928,Addis Ababa,,,,,
Leather,BEKELE LEATHER PRODUCTION,011 278 2544,091 123 1121,Addis Ababa,,,,,
Leather,BINY LEATHER SHOES AND SOLE FACTORY,011 277 6413,011 277 6413,Addis Ababa,,,,,
Leather,BALEGEZ TARDING,011 157 0551,011 157 0551,Addis Ababa,,,,,
Leather,BALACHA BEDASA LEATHER PRODUCTS ENTERPRISE,011 515 3579,011 515 3579,Addis Ababa,,,,,
Leather,bazera leateher plc,091 122 0712,091 213 8683,Addis Ababa,,,,,
Leather,BAZAR LEATHER PLC,011 155 8940,011 155 8940,Addis Ababa,,,,,
Leather,BAZRA FERESE LEATHER EXPORT PLC,011 110 1161,011 110 1161,Addis Ababa,,,,,
Leather,bethelihem seyum products,011 278 1818,011 278 1818,Addis Ababa,,,,,
Leather,BLUE NILE LEATHER FACTORY,091 121 5246,091 121 5246,Addis Ababa,,,,,
Leather,BRIGHT LEATHER,011 278 2833,011 278 2833,Addis Ababa,,,,,
Leather,berhanu bermero,011 662 0802,011 662 0802,Addis Ababa,,,,,
Leather,BORU PLC,011 276 9730,011 275 0136,Addis Ababa,,,,,
Leather,temegen zewude leazer work,011 515 4379,091 151 5437,Addis Ababa,,,,,
Leather,T.B.S Shoe Shop,011 213 2581,011 213 2581,Addis Ababa,,,,,
Leather,Tederos Amha Leather Production,091 163 1309,091 163 1309,Addis Ababa,,,,,
Leather,NAHOM LEATHER,091 160 0897,091 160 0897,Addis Ababa,,,,,
Leather,nabe leather crafts,091 160 2428,091 160 2428,Addis Ababa,,,,,
Leather,nabi leather craft,091 121 8237,091 121 8237,Addis Ababa,,,,,
Leather,ALEX LEATHER ARTICLES FACTORY,011 155 7843,091 122 5988,Addis Ababa,,,,,
Leather,Amelework Bekele Nika,011 276 6075,091 140 8499,Addis Ababa,,,,,
Leather,Amour Leather Good Production PLC,091 140 6882,091 140 6882,Addis Ababa,,,,,
Leather,Assefa Kotisso Shoe & Leather Product Shop,011 275 7980,011 275 7980,Addis Ababa,,,,,
Leather,Asrat Trading (Addis Ababa),011 157 0759,011 157 0759,Addis Ababa,,,,,
Leather,Araya Leather Products Enterprise,011 279 2663,011 279 2663,Addis Ababa,,,,,
Leather,Arjano Shoes And Leather Production Ent.pricse,011 275 5049,011 275 5049,Addis Ababa,,,,,
Leather,Abyssinia Tannery,011 442 2077,091 110 4413,Addis Ababa,,,,,
Leather,Abyssinia Leather Products,011 552 6898,011 552 6898,Addis Ababa,,,,,
Leather,abirham tesfaye,091 114 5997,091 114 5997,Addis Ababa,,,,,
Leather,AWASH SHOE AND LEATHER PRODUCTS,011 275 0211,091 142 3488,Addis Ababa,,,,,
Leather,ayinalem sheferawu friends letather,091 169 4387,091 169 4387,Addis Ababa,,,,,
Leather,EYOB TRADING PLC,011 276 1126,011 276 1126,Addis Ababa,,,,,
Leather,ADEBO LETHER AND SOLE,011 275 0938,091 141 5848,Addis Ababa,,,,,
Leather,ADDIS FANA,011 213 2911,091 203 7056,Addis Ababa,,,,,
Leather,adane deme leather product,011 175 0350,091 358 7881,Addis Ababa,,,,,
Leather,E.L.I LEATHER DEVELOPMENT S.C,011 554 8122,011 554 8122,Addis Ababa,,,,,
Leather,Ethio Shoe,011 155 0058,011 155 0058,Addis Ababa,,,,,
Leather,eva leather,091 166 5984,091 166 5984,Addis Ababa,,,,,
Leather,Elroe Leather Product,011 654 6285,011 654 6285,Addis Ababa,,,,,
Leather,elko awash leather factory,011 440 0773,011 440 0773,Addis Ababa,,,,,
Leather,M & F Foot Wear Factory,011 651 3078,011 551 5506,Addis Ababa,,,,,
Leather,ELFENESH ZELALEM SHOE FACTORY,091 120 5612,091 120 5612,Addis Ababa,,,,,
Leather,Etagegn Leather Production,011 275 3327,011 275 3327,Addis Ababa,,,,,
Leather,ENDU LEATHER PRODUCTS,011 371 5195,011 371 5195,Addis Ababa,,,,,
Leather,Jerusalem Enterprise,011 629 2441,011 629 2441,Addis Ababa,,,,,
Leather,eferatsa leather,092 033 3384,092 033 3384,Addis Ababa,,,,,
Leather,Kebebush Leather Production,011 275 0911,011 275 0911,Addis Ababa,,,,,
Leather,Ketema Tesfa,011 276 8589,011 276 8589,Addis Ababa,,,,,
Leather,Kedija Shoe Shop,011 275 1239,011 275 1239,Addis Ababa,,,,,
Leather,kintt leather,091 122 0179,091 122 0179,Addis Ababa,,,,,
Leather,KMB HIDE & SKIN PLC,011 849 4388,011 849 4388,Addis Ababa,,,,,
Leather,k and t trading,011 552 9256,091 166 3168,Addis Ababa,,,,,
Leather,CRYSTAL TANNERY SHARE COMPANY,011 618 1223,011 618 1223,Addis Ababa,,,,,
Leather,kinaff,011 152 9256,011 152 9256,Addis Ababa,,,,,
Leather,Woineshet Shoe Sole,011 276 3580,011 276 3580,Addis Ababa,,,,,
Leather,wallia leather and leather products  plc,011 442 1212,001 144 2121,Addis Ababa,,,,,
Leather,Ethiopian Tannery S.co,011 551 3691,091 110 9845,Addis Ababa,,,,,
Leather,"ETHIOPIAN TANNERS, FOOT WEAR & LEATHER PRODUCTS",011 515 6144,011 515 6144,Addis Ababa,,,,,
Leather,universal leather product factory,011 442 4122,011 442 4829,Addis Ababa,,,,,
Leather,yonatan ayalew,091 246 1072,091 246 1072,Addis Ababa,,,,,
Leather,desalegn raw material shoe,011 275 0992,091 125 0481,Addis Ababa,,,,,
Leather,DEREJE GOSAYE BALDECHE,011 213 0609,011 213 0609,Addis Ababa,,,,,
Leather,DEBEREBERHAN TANNERY FACTORY,011 551 6906,091 120 4531,Addis Ababa,,,,,
Leather,dawit shoe and leather product,011 276 3722,091 120 5557,Addis Ababa,,,,,
Leather,Dayimpex Enterprise (Bahir dar Tanna),011 515 9040,011 515 9040,Addis Ababa,,,,,
Leather,DIRE LEATHER FACTORY,091 152 4304,091 152 4304,Addis Ababa,,,,,
Leather,Junwin Leather,011 552 3585,011 552 3585,Addis Ababa,,,,,
Leather,GENUINE LEATHER CRAFTS PLC,011 553 1894,011 553 1894,Addis Ababa,,,,,
Leather,GEORGE SHOE,093 570 2612,093 570 2612,Addis Ababa,,,,,
Leather,John Salem Leather,091 188 0559,091 188 0559,Addis Ababa,,,,,
Leather,joy leather garment plc,011 156 8487,011 156 8487,Addis Ababa,,,,,
Leather,joy leather garment manufacturing,011 156 0355,011 156 0355,Addis Ababa,,,,,
Leather,Join Leather Products,011 275 0814,011 275 0814,Addis Ababa,,,,,
Leather,Gelan Tannery,011 157 4701,011 155 1020,Addis Ababa,,,,,
Leather,GAddis AbabaT FASION,011 550 7383,011 550 7383,Addis Ababa,,,,,
Leather,GETE DOYO,011 275 1895,011 275 1895,Addis Ababa,,,,,
Leather,Girum Leather,091 194 9745,091 194 9745,Addis Ababa,,,,,
Leather,GRES YEQODA FABRIKA,011 551 1530,011 551 1530,Addis Ababa,,,,,
Leather,grace leather,011 276 7092,011 276 7092,Addis Ababa,,,,,
Leather,General Leather Goods Maker,011 515 4374,011 515 4374,Addis Ababa,,,,,
Leather,FAME LEATHER & CANVAS SEWING FACTORY PLC,011 276 3724,011 122 2521,Addis Ababa,,,,,
Leather,Farida Tannery plc,011 663 4885,011 663 4885,Addis Ababa,,,,,
Leather,farida tannery,011 869 3110,011 869 3110,Addis Ababa,,,,,
Leather,Fiker Leather,011 278 4136,011 278 4136,Addis Ababa,,,,,
Leather,Fisum Mesfin Weldemedhin,091 343 3882,091 343 3882,Addis Ababa,,,,,
Leather,Pittards Product Manufacturing s.c,011 470 7058,011 470 7058,Addis Ababa,,,,,
House Hold,Africa p.l.c,0221 113929,0910 78 02 93,,,,,,/img/Manufacture/Africa plc.jpg
House Hold,Aqua Uno,+251 25 411 6263,,,,,,,/img/Manufacture/AQUA UNO no2.jpg
House Hold,Berhobot Food complex p.l.c,,0911524499,,,,,,/img/Manufacture/berhobot .jpg
House Hold,Goh factory,,+251911207736,Addis Ababa,,,,,/img/Manufacture/goh.jpg
House Hold,Helina Food p.l.c,+251-116-679019,,,,,,,/img/Manufacture/helina food.jpg
House Hold,Home Base,,0911247884 / 0911247924,,,,,,/img/Manufacture/home base.jpg
House Hold,Jemila Food Complex,0911507740,,,,,,,/img/Manufacture/jemila.jpg
House Hold,Kromoto Manufacturing p.l.c,025 1 11 21 10,093010 20 27,,,,,,/img/Manufacture/kromato.jpg
House Hold,Meskerem Liquor & soft drink factory,+251 118 49 53 71 / 72 ,,,,,,,/img/Manufacture/meskerem final.jpg
House Hold,Mia Macaroni Factory,0254114250 ,0915731530,,,,,,/img/Manufacture/mia.jpg
House Hold,Two Brothers-Ahwan Industry Group,+251 22 1-12 12 12,+251 111-572066,,,,,,/img/Manufacture/twobrother.jpg
House Hold,Wow purified water,+251 967 431635,+251 967 431637,,,,,,/img/Manufacture/wow water.jpg
