Industry,RAND INDUSTRY PLC,091 026 8014,091 026 8014,Addis Ababa,,,,,
Industry,raya jimma house trading plc,011 554 6600,091 121 2344,Addis Ababa,,,,,
Industry,RAINBOW PLASTIC AND FOAM INDUSTRY,011 416 3450,011 465 4619,Addis Ababa,,,,,
Industry,sheba lezer  industry,011 550 6120,011 550 6121,Addis Ababa,,,,,
Industry,Kality Spring factory,011 439 0293,011 439 0293,Addis Ababa,,,,,
Industry,Kality Construction material production factory,011 434 8742,011 434 8742,Addis Ababa,,,,,
Industry,Kality Food Share Company,011 439 0144,011 439 0144,Addis Ababa,,,,,
Industry,kidest internatinal,011 275 0519,011 275 0519,Addis Ababa,,,,,
Industry,bust gypsam industry,091 150 7221,091 150 7221,Addis Ababa,,,,,
Industry,BISHANGARI PURIFICATION INDUSTRIES PLC,011 618 0317,011 618 0317,Addis Ababa,,,,,
Industry,BINAF MUL ARD FOOD AND INDUSTRY CROPS,091 152 2446,091 152 2446,Addis Ababa,,,,,
Industry,BNI Industry Trading,091 166 4175,091 166 4175,Addis Ababa,,,,,
Industry,bazeto industry trading,011 434 0400,011 434 0400,Addis Ababa,,,,,
Industry,BAZETO INDUSTRY AND TRADING PLC,011 440 4289,011 440 4289,Addis Ababa,,,,,
Industry,SUPPLIED BY FARID INDUSTRIAL AND COMMERCIAL PLC,011 434 3475,011 434 3475,Addis Ababa,,,,,
Industry,Bekas Chemicals Plc,011 646 0197,091 120 3841,Addis Ababa,,,,,/img/industry/bekas half final.jpg
Industry,BAY INDUSTRIAL PLC,091 139 1961,091 139 1961,Addis Ababa,,,,,
Industry,Ethiopia Marble Industry,011 466 1111,091 121 3801,Addis Ababa,,,,,
Industry,bless agri food laboratory service plc,011 667 9221,094 780 0049,Addis Ababa,,,,,
Industry,blue magic,091 151 7580,091 151 7580,Addis Ababa,,,,,
Industry,Bracod Agro Industry plc,091 189 3167,091 189 3167,Addis Ababa,,,,,
Industry,Techale haile general metal & wood works,091 120 3196,091 120 3196,Addis Ababa,,,,,
Industry,turks blocks factory,091 120 8326,091 195 8804,Addis Ababa,,,,,
Industry,Tujar Industry Zone Development,011 661 6464,091 120 3862,Addis Ababa,,,,,
Industry,Tayer Trading Industry,011 439 0246,091 146 2124,Addis Ababa,,,,,
Industry,Nigma Ago Industry,011 470 0768,011 470 0768,Addis Ababa,,,,,
Industry,ahmed mehamed and his family  plc,011 275 6175,091 122 4211,Addis Ababa,,,,,
Industry,Al Hawd Trade & Industry plc,091 150 5776,091 150 7576,Addis Ababa,,,,,
Industry,AL-han Detergent Industry plc,011 213 2569,011 213 2569,Addis Ababa,,,,,
Industry,al-mehdi group of industry,011 661 6835,011 618 6778,Addis Ababa,,,,,
Industry,Alem Trade & Industry PLC,011 419 5310,091 140 4169,Addis Ababa,,,,,
Industry,ALBAZZ INDUSTRIAL PLC,011 849 5199,011 849 5278,Addis Ababa,,,,,
Industry,Albaz Industries plc,093 009 9301,093 009 9301,Addis Ababa,,,,,
Industry,ALTEHET INDUSTRIEL PLC,091 151 1080,091 151 1080,Addis Ababa,,,,,
Industry,AMARD INDUSTRY PLC,091 120 4660,091 120 4660,Addis Ababa,,,,,
Industry,asimi industry plc,011 663 7863,011 663 7863,Addis Ababa,,,,,
Industry,Astco Food Complex PLC,011 434 2034,011 434 3066,Addis Ababa,,,,,
Industry,ASFIR TRADING INDUSTRY,091 123 7316,091 123 7316,Addis Ababa,,,,,
Industry,asfaw habeta,091 633 4320,091 633 4320,Addis Ababa,,,,,
Industry,ashbate plc,011 278 1885,091 185 3780,Addis Ababa,,,,,
Industry,akaki spare parts & hand tools,011 434 0422,011 434 0422,Addis Ababa,,,,,
Industry,Abesune industries plc,011 439 5222,091 049 5900,Addis Ababa,,,,,
Industry,Abera Gessesse Familly Business Industry PLC,091 120 8186,091 120 8186,Addis Ababa,,,,,
Industry,Abdurazak Ali,093 000 7367,093 000 7367,Addis Ababa,,,,,
Industry,IPDC,011 661 6583,011 661 6583,Addis Ababa,,,,,
Industry,AYIGA TRADE AND INDUSTRY PLC,011 667 4399,011 667 4399,Addis Ababa,,,,,
Industry,addis nigatu,091 120 2957,092 569 3354,Addis Ababa,,,,,
Industry,ADDIS PREFAB HOUSE MANUFACTURING INDUSTRY SC,011 663 2024,011 663 2024,Addis Ababa,,,,,
Industry,Adal Industry plc,011 443 2344,011 443 2344,Addis Ababa,,,,,/img/industry/adal.jpg
Industry,Adal Industrial,091 120 0123,011 443 2341,Addis Ababa,,,,,
Industry,AFRI TRACK INDUSTRY,092 990 6260,092 990 6260,Addis Ababa,,,,,
Industry,africa briquet plc,011 896 3896,011 896 3896,Addis Ababa,,,,,
Industry,EILECTO-NET PLC,011 157 4234,011 157 4234,Addis Ababa,,,,,
Industry,Impala Trade & Industry Plc,011 442 1269,011 416 9882,Addis Ababa,,,,,
Industry,EASTERN INDUSTRY ZONE PLC,011 372 7006,011 372 7006,Addis Ababa,,,,,
Industry,ero eva trade & industry plc,011 554 9680,011 554 9679,Addis Ababa,,,,,
Industry,ETECHECEM ENGINEERING AND INDUSTRIAL SOLUTIONS,091 117 1887,091 117 1887,Addis Ababa,,,,,
Industry,ETENESH INDUSTRIAL PLC,091 140 6275,091 140 6275,Addis Ababa,,,,,
Industry,Ethex Trading PLC,011 439 1405,091 120 6248,Addis Ababa,,,,,
Industry,ethio takamol industry plc,011 616 5911,011 616 5912,Addis Ababa,,,,,
Industry,ETHIO TRADE INDUSTRY PLC,011 155 1301,011 155 1301,Addis Ababa,,,,,
Industry,ethio investment group pv.ltd.co,091 165 1841,091 920 0367,Addis Ababa,,,,,
Industry,ETHIO GALAXY INDUSTRIAL PRIVATE LIMITED COMPANY,091 119 4954,091 119 4954,Addis Ababa,,,,,
Industry,ETHIO PARADISE INDUSTRIAL TRADING PLC,091 121 0370,091 121 0370,Addis Ababa,,,,,
Industry,ETHIOPIA METAL INDUSTRY DEVELOPMENT,011 629 3475,011 629 3475,Addis Ababa,,,,,
Industry,ETHIOPIA TEXTILE INDUSTRY DEVELOPMENT INSTITUTE,011 430 5007,011 430 5007,Addis Ababa,,,,,
Industry,Ethiopian Tyre Rubber,011 551 6431,011 551 5163,Addis Ababa,,,,,
Industry,enam industreal plc,011 554 9394,093 000 0571,Addis Ababa,,,,,
Industry,inter emrate ethio industre and service development plc,011 467 3210,011 467 3210,Addis Ababa,,,,,
Industry,end global food complex plc,091 264 8243,011 896 1270,Addis Ababa,,,,,
Industry,ikhlas finising product industry trading plc,001 170 9143,091 120 5477,Addis Ababa,,,,,
Industry,ASBM Industrial Plc,091 152 3003,091 152 3003,Addis Ababa,,,,,
Industry,ANM SWISS INDUSTRY PLC,091 004 2144,091 004 2144,Addis Ababa,,,,,
Industry,ELSE ADDIS INDUSTRIAL DEVELOPMENT PLC,011 663 2837,011 663 2837,Addis Ababa,,,,,
Industry,elyas tesfaye textile & garment,011 439 0464,011 439 0610,Addis Ababa,,,,,
Industry,mm bding industry,011 372 6315,011 369 8248,Addis Ababa,,,,,
Industry,mtd industry,091 146 4750,091 146 4750,Addis Ababa,,,,,
Industry,SBG Industry PLC,092 441 1073,092 441 1073,Addis Ababa,,,,,
Industry,Ergendo trade industry plc,011 277 4152,091 268 9748,Addis Ababa,,,,,
Industry,AB SQUARE INDUSTRIAL ENGINEERING PLC,011 554 0543,011 554 0543,Addis Ababa,,,,,
Industry,AB HAM ENTERPRISE PLC,011 646 1100,011 646 1100,Addis Ababa,,,,,
Industry,excel plastic plc,011 629 2196,093 634 4540,Addis Ababa,,,,,
Industry,Kumtek Industrial Plc,091 142 0227,091 142 0227,Addis Ababa,,,,,
Industry,Queens Hyginic Industry PLC,091 134 6296,091 166 0813,Addis Ababa,,,,,
Industry,kahin industry plc,011 434 9551,091 155 8153,Addis Ababa,,,,,
Industry,charter center,011 869 7543,091 311 7918,Addis Ababa,,,,,
Industry,CONCORDE INDUSTRIAL AND BUSINESS,096 626 9837,091 106 9049,Addis Ababa,,,,,
Industry,WANZA FURNISHING INDUSTRY,011 553 1877,011 553 1877,Addis Ababa,,,,,
Industry,zenawi leather product,011 275 0530,011 275 0530,Addis Ababa,,,,,
Industry,Eurika Industrial Supplies,011 440 4255,011 440 4255,Addis Ababa,,,,,
Industry,Yibarek alemu Starch Chemical & Adhesive Industriy,011 662 8161,011 662 8161,Addis Ababa,,,,,
Industry,DUMERSO INDUSTRIAL TRADING PLC,011 320 3931,093 540 9249,Addis Ababa,,,,,
Industry,D.HGEDA TRADE &INDUSTRY PLC,011 663 8159,011 661 8158,Addis Ababa,,,,,
Industry,DD KMS EGGA TRADE AND INDUSTRY PLC,091 121 0375,091 121 0375,Addis Ababa,,,,,
Industry,DIGATA INDUSTRIES INC PLC,093 001 2399,093 001 2399,Addis Ababa,,,,,
Industry,Dawit Legesse Architectural & Engineering Consultancy,011 662 5235,091 167 0149,Addis Ababa,,,,,
Industry,daynamic transformer industry plc,091 139 8083,091 139 8083,Addis Ababa,,,,,
Industry,dire industry area plc,011 275 6443,011 275 6443,Addis Ababa,,,,,
Industry,dora industrial works plc,011 416 8601,011 618 8543,Addis Ababa,,,,,
Industry,JEMASCO POLYMER INDUSTRIAL PLC,091 120 0023,091 120 0023,Addis Ababa,,,,,
Industry,g.m.t industrial plc,011 558 1296,091 151 3824,Addis Ababa,,,,,
Industry,GSSA Industry Plc,011 869 7867,011 869 7867,Addis Ababa,,,,,
Industry,GNM industries,011 439 1019,091 165 0437,Addis Ababa,,,,,
Industry,G & A INDUSTRY AND TRADE WORK PLC,011 439 0346,011 439 1453,Addis Ababa,,,,,
Industry,G-Seven Trading & Industry Plc,011 434 0311,091 120 1992,Addis Ababa,,,,,
Industry,JIRU INDUSTRY PLC,091 187 0010,091 187 0010,Addis Ababa,,,,,
Industry,GEOSYTHETICS INDUSTRIAL WORKS,011 439 5288,001 143 9529,Addis Ababa,,,,,
Industry,G S S A INDUSTRY PLC,091 150 8689,091 150 8689,Addis Ababa,,,,,
Industry,G Y A AGRO INDUSTRY,092 208 0414,092 208 0414,Addis Ababa,,,,,
Industry,Gelan Metal Industry,011 439 2563,092 061 0603,Addis Ababa,,,,,
Industry,GABBY INVESTMENT PLC,011 554 7298,011 554 7298,Addis Ababa,,,,,
Industry,Giondo  Industry & Trading PLC,011 442 1836,091 120 7377,Addis Ababa,,,,,
Industry,gion industrial,011 445 0143,011 445 0143,Addis Ababa,,,,,
Industry,Eltex textile and garment factory,+251-911227517,+251927494949,Addis Ababa,,,,,/img/industry/eltex.jpg
Industry,GARMENTS AND SWING INDUSTRY INSTITUTE,011 663 9728,011 663 9728,Addis Ababa,,,,,
Industry,Goda Bottle & Glass S.C,011 661 0550,011 661 0550,Addis Ababa,,,,,
Industry,TAITU TRADE INDUSTRY PLC,091 163 5644,091 163 5644,Addis Ababa,,,,,
Industry,TSEHAY INDUSTRY SHARE COMPANY,091 145 6898,091 145 6898,Addis Ababa,,,,,
Industry,tsegaye and family plc,091 120 5497,091 120 5497,Addis Ababa,,,,,
Industry,Famu Industrial Plc,091 151 4008,091 151 4006,Addis Ababa,,,,,
Industry,farid industrial and commercial plc,011 435 0033,091 120 4053,Addis Ababa,,,,,
Industry,firesew girma gebru,092 298 9314,092 298 9314,Addis Ababa,,,,,
Industry,Friend ship Agro Industry Plc,011 618 8655,091 369 7732,Addis Ababa,,,,,
Industry,PLONEER AGRO INDUSTRY PLC,011 860 8526,011 860 8526,Addis Ababa,,,,,
Industry,POLY INDUSTRIAL GROUP,011 371 8128,011 371 8127,Addis Ababa,,,,,
Industry,vina trading and industry plc,091 137 3616,091 137 3616,Addis Ababa,,,,,
Industry,MULAR INDSUTRY PLC,092 242 8133,092 242 8133,Oromia,,,,,
Industry,SHALO ELFORA,091 682 2060,091 682 2060,Oromia,,,,,
Industry,ASMI INDUSTRY,011 432 0718,011 432 0718,Oromia,,,,,
Industry,Elfora Agro Industry,022 333 8358,022 333 8358,Oromia,,,,,
Industry,nasir flour factory,046 221 4538,091 683 5089,SNNPRG,,,,,
Industry,COMPUND AGRO INDUSTRY,025 775 4444,025 775 4444,Somalia,,,,,
Industry,ST.GORGIES AGRO INDUSTRY (KILEBI GEBREAL),091 470 9888,091 470 9888,Tigray,,,,,
Industry,Berihu tesfa irrigation & water technology plc,034 440 0452,034 440 0452,Tigray,,,,,
Cement,habesha cement,011 456 3218,091 144 3589,Addis Ababa,,,,,
Cement,MESSEBO CEMENT FACTORY PLC,011 466 3292,011 466 3293,Addis Ababa,,,,,
Cement,Mendelo Tikur Dingay & Cement Products,011 442 1846,011 442 1846,Addis Ababa,,,,,
Cement,MUGHER CEMENT INTERPRISE,011 037 9033,011 037 9033,Addis Ababa,,,,,
Cement,muger cement,011 442 1480,011 442 1480,Addis Ababa,,,,,
Cement,Mater International PLC,011 551 3551,011 551 2987,Addis Ababa,,,,,
Cement,KANA AWA CEMENT PRODUCTS PRODUCTION,091 121 6459,091 384 2643,Addis Ababa,,,,,
Cement,Lardelli Paolo Manufattti In Cement,011 465 4957,011 465 4957,Addis Ababa,,,,,
Cement,NATIONAL  CEMENT,011 442 1923,092 521 0070,Addis Ababa,,,,,
Cement,national cement share company,011 440 1495,025 112 3792,Addis Ababa,,,,,
Cement,Alebschew Cement,091 356 9983,091 356 9983,Addis Ababa,,,,,
Cement,ALEK TERRAZZO FACTORY PLC,011 553 7990,011 553 7990,Addis Ababa,,,,,
Cement,Abyssinia Cement,093 009 8462,093 009 8462,Addis Ababa,,,,,
Cement,HUANG SHAN CEMENT PLC,011 662 3608,011 662 3608,Addis Ababa,,,,,
Cement,East Cement Sh.co,011 372 3970,011 439 1991,Addis Ababa,,,,,
Cement,EAST CEMENT SHARE COMPANY,092 060 0076,092 060 0076,Addis Ababa,,,,,
Cement,Ethio-cement,011 155 9252,091 115 5925,Addis Ababa,,,,,
Cement,AB-HAM CEMENT PRODUCTS FACTORY,011 550 7634,011 550 7634,Addis Ababa,,,,,
Cement,kebede geleta cement product factory,091 163 0632,091 163 0632,Addis Ababa,,,,,
Cement,derba midroc cement plc,091 301 9766,091 301 9766,Addis Ababa,,,,,
Cement,Debresina Business And Industry,011 629 3604,094 638 8606,Addis Ababa,,,,,
Cement,Dangote Cement,011 663 5105,092 941 8771,Addis Ababa,,,,,
Cement,Fekade Silasie & Sons Cement Products plc,011 646 0124,091 120 6898,Addis Ababa,,,,,
Candel,1 raha candle,091 134 2141,091 134 2141,Addis Ababa,,,,,
Candel,Abyson Industry Plc,011 439 0201,011 439 0201,Addis Ababa,,,,,
Candel,emebet dejen w/yohanis,091 157 6102,091 157 6102,Addis Ababa,,,,,
Candel,Kokeb Candle Production,011 439 1739,011 439 1739,Addis Ababa,,,,,
Candel,DASASH LION CANDLE FACTORY,011 276 3612,011 276 3612,Addis Ababa,,,,,
Painting,MOHAMMED CAR PAINT,091-121-2040,,Addis Ababa,,,,,
Painting,MULAR PAINTS,011-869-5466,,Addis Ababa,,,,,
Painting,Modern Building Industry PLC,011-372-4900,,Addis Ababa,,,,,
Painting,BRIGHT PAINTS FACTORY PLC,011-860-1557,,Addis Ababa,,,,,
Painting,nirdeson paint,091-102-6157,,Addis Ababa,,,,,
Painting,abay paint,091-121-2540,,Addis Ababa,,,,,/img/industry/abay paint.jpg
Painting,ethio scot waren plc,011-416-1251,,Addis Ababa,,,,,
Painting,Enutach Baitens,011-618-9221,,Addis Ababa,,,,,
Painting,F.A.Y PLC,011-550-9796,,Addis Ababa,,,,,
Painting,kadisco,011-439-1038,,Addis Ababa,,,,,
Painting,Kadisco Paint,091-129-6091,,Addis Ababa,,,,,
Painting,Kadisco Paint Distributor,011-868-5939,,Addis Ababa,,,,,
Painting,Zemili Paint Factory,011-629-2845,,Addis Ababa,,,,,
Painting,yemekina kelem,091-206-3026,,Addis Ababa,,,,,
Painting,Durosan Paint Factory,011-434-2299,,Addis Ababa,,,,,
Painting,DH geda trade & industry plc,011-663-8158,,Addis Ababa,,,,,
Painting,Jelaram Plc (Dura Coat Paints),011-551-9185,,Addis Ababa,,,,,
Painting,GSM Paint,093-804-7293,,Addis Ababa,,,,,
Painting,gidbelt plc,091-118-6359,,Addis Ababa,,,,,
Painting,belayneh beka button producer,011-419-6276,,Addis Ababa,,,,,
Painting,1 raha candle,091-134-2141,,Addis Ababa,,,,,
Painting,Abyson Industry Plc,011-439-0201,,Addis Ababa,,,,,
Painting,emebet dejen w/yohanis,091-157-6102,,Addis Ababa,,,,,
Painting,Kokeb Candle Production,011-439-1739,,Addis Ababa,,,,,
Painting,DASASH LION CANDLE FACTORY,011-276-3612,,Addis Ababa,,,,,
Fiber,Mehhdi Hassen,091 165 7201,,Addis Ababa,,,,,
Fiber,selo aluminium works,091 134 5734,,Addis Ababa,,,,,
Fiber,ABIY,091 183 3312,,Addis Ababa,,,,,
Fiber,ETHIO FIBER PRODUCT FACTORY,011 434 5936,,Addis Ababa,,,,,
Fiber,Fiber Factory Of Ethiopia,011 434 0015,,Addis Ababa,,,,,
Fiber,Global Fiber Glass Enterprise,011 647 9686,,Addis Ababa,,,,,
Fiber,fiber tech glass factory,011 439 3285,,Addis Ababa,,,,,
Fiber,Duny Fiber Glass,025 111 1659,,Dire Dawa,,,,,
Plastic,Ansha Kebir Vesut Plastic Products,091 268 7935,091 268 7935,Addis Ababa,,,,,
Plastic,ENBOSA PLC,011 375 5445,011 375 5445,Addis Ababa,,,,,
Plastic,afatiko trading plc,011 276 1895,011 276 1896,Addis Ababa,,,,,
Plastic,Gindo Industry & Trading Plc,091 120 7377,091 120 7379,Addis Ababa,,,,,
Plastic,3s plc,011 275 1965,011 276 3687,Addis Ababa,,,,,
Plastic,HAYAT AHMED PLASTIC PRODACTION,011 275 1867,011 275 1867,Addis Ababa,,,,,
Plastic,luel plastic plc,011 348 4512,011 248 1512,Addis Ababa,,,,,
Plastic,Leke Plastic Production Plc,011 348 1313,091 120 6643,Addis Ababa,,,,,
Plastic,Mohammed Ibrahim plastic shop,091 126 0608,091 126 0608,Addis Ababa,,,,,
Plastic,mehadi kemal plastic shop,011 312 4413,011 213 4413,Addis Ababa,,,,,
Plastic,Mebruk plc,091 121 4712,091 121 4712,Addis Ababa,,,,,
Plastic,meaza plastic factory,011 279 6804,011 279 6804,Addis Ababa,,,,,
Plastic,MUHIB PLASTIC PRODUCT FACTORY PLC,091 123 9032,091 123 9032,Addis Ababa,,,,,
Plastic,musa ayalewu factory,091 163 7198,091 163 7198,Addis Ababa,,,,,
Plastic,Marsel plc,091 120 2495,091 120 2495,Addis Ababa,,,,,
Plastic,mayur suryakaut kothari,011 662 1848,091 121 6570,Addis Ababa,,,,,
Plastic,mercimoy industral and commerce plc,093 000 0305,091 120 9901,Addis Ababa,,,,,
Plastic,Modern Multplast Plc,011 465 0864,011 645 6002,Addis Ababa,,,,,
Plastic,modji  plastic factory,011 111 1232,011 111 1232,Addis Ababa,,,,,
Plastic,Summit Engineering Plastics,011 660 4877,011 660 4877,Addis Ababa,,,,,
Plastic,Seble Warjira Shiferaw,091 018 7831,091 018 7831,Addis Ababa,,,,,
Plastic,Sisay Hailu,092 033 4473,091 121 2786,Addis Ababa,,,,,
Plastic,Salasar Compounds plc,011 440 4646,011 440 4646,Addis Ababa,,,,,
Plastic,Salahadin Hassen plastic production,011 277 0484,091 120 7998,Addis Ababa,,,,,
Plastic,Sky Industries plc,011 869 2000,093 301 9391,Addis Ababa,,,,,
Plastic,Seyoume Mamo PLC,091 153 2110,091 153 2110,Addis Ababa,,,,,
Plastic,Reem Plastic Factory PLC,011 439 0315,011 439 0315,Addis Ababa,,,,,
Plastic,roha plastic factory,011 419 5144,011 419 5146,Addis Ababa,,,,,
Plastic,Romie Plastic Packaging,091 146 8124,091 146 8124,Addis Ababa,,,,,
Plastic,shemelis hailu,011 550 3061,091 113 7677,Addis Ababa,,,,,
Plastic,SHIMELES PLASTIC PRODUCTS MANUFACTURING PLC,091 147 8298,091 147 8298,Addis Ababa,,,,,
Plastic,shibre tadele plastic shoe &sole factory,091 121 0869,091 121 0869,Addis Ababa,,,,,
Plastic,kalewold plastic factory,011 348 1969,091 142 1588,Addis Ababa,,,,,
Plastic,besaznew beresa plastic tiles and ceiling materials shop,091 288 6111,091 288 6113,Addis Ababa,,,,,
Plastic,bulti dirara,091 125 0885,091 125 0885,Addis Ababa,,,,,
Plastic,beft plastic,011 439 3950,091 154 8466,Addis Ababa,,,,,
Plastic,BAMNIF INDUSTRIAL PLC,011 216 2010,011 216 2010,Addis Ababa,,,,,
Plastic,BEST PLASTIC INDUSTRY,011 338 1913,091 120 6123,Addis Ababa,,,,,
Plastic,Black Diamond Plastic Factory,011 434 1628,011 434 1628,Addis Ababa,,,,,
Plastic,BOGALE SHAWEL SHOE FACTORY,011 213 1659,011 213 1659,Addis Ababa,,,,,
Plastic,BOGALE BULTI,011 213 2678,091 182 9365,Addis Ababa,,,,,
Plastic,NATIONAL DISTRIBUTER,011 275 0215,011 275 0215,Addis Ababa,,,,,
Plastic,nitsu ethiopia plc,011 639 4240,091 146 7665,Addis Ababa,,,,,
Plastic,A.M.D Plastic Production PLC,091 120 5008,091 150 6064,Addis Ababa,,,,,
Plastic,Ahzi Trading,091 143 6495,091 164 9506,Addis Ababa,,,,,
Plastic,Alusma Rober,011 419 7205,091 260 5656,Addis Ababa,,,,,
Plastic,elhamic pf,011 439 2765,011 439 2765,Addis Ababa,,,,,
Plastic,Elfinesh Lakew,011 275 4996,091 144 8885,Addis Ababa,,,,,
Plastic,"Amira Seid Floor Carpet ,Plastic",091 165 6723,091 165 6723,Addis Ababa,,,,,
Plastic,AMARE KINFU GENRAL IMPORTER,011 320 6037,011 320 6037,Addis Ababa,,,,,
Plastic,amamnuel plastic,091 147 7305,091 147 7305,Addis Ababa,,,,,
Plastic,Assia Plastic Shop,011 275 0657,011 372 4917,Addis Ababa,,,,,
Plastic,Arcider Plastic Factory,091 121 8564,091 121 8564,Addis Ababa,,,,,
Plastic,Abyata PLC,011 439 3454,011 439 3454,Addis Ababa,,,,,
Plastic,ABAY P.P WOVEN BAGS MANIFACTURING,011 552 8462,011 552 8462,Addis Ababa,,,,,
Plastic,Abreham G/Medhin Plastic Factory,091 120 7155,091 120 7155,Addis Ababa,,,,,
Plastic,Abrham g/medihin plastic  fabrica,011 439 2379,011 439 2379,Addis Ababa,,,,,
Plastic,abedela ibrahim,011 275 5074,011 275 5074,Addis Ababa,,,,,
Plastic,Abdurahman Ahemed,091 125 8593,091 125 8593,Addis Ababa,,,,,
Plastic,AYNI INDUSTRIES PLC,011 278 5430,091 140 8653,Addis Ababa,,,,,
Plastic,Adey Abeba foam & Plastic Manufacturing,091 160 3168,091 160 3168,Addis Ababa,,,,,
Plastic,ADEY ABEBA FOAM AND PLASTIC MANUFACTURING,091 145 5853,091 145 5853,Addis Ababa,,,,,
Plastic,adeka plc,011 442 2741,011 442 2741,Addis Ababa,,,,,
Plastic,ISHANA PLASTIC,092 032 6277,092 032 6277,Addis Ababa,,,,,
Plastic,ethio gabmbiya bussens plc,011 416 6161,091 120 2292,Addis Ababa,,,,,
Plastic,Ethiopia Plastic S.C,011 351 2666,011 351 2666,Addis Ababa,,,,,
Plastic,Ethiopia Plastic Industry,011 551 2666,011 551 2666,Addis Ababa,,,,,
Plastic,Inova Poly bag PLC,011 553 8060,011 553 8060,Addis Ababa,,,,,
Plastic,A.D.H International Plc,011 275 7742,011 275 7742,Addis Ababa,,,,,
Plastic,Ab Plast Plc,011 629 3494,011 629 5112,Addis Ababa,,,,,
Plastic,epheram w\gogis,091 151 3673,091 151 3673,Addis Ababa,,,,,
Plastic,FD PLC,011 157 1824,011 157 1917,Addis Ababa,,,,,
Plastic,el-hamik plastic factory,011 439 3128,011 439 3128,Addis Ababa,,,,,
Plastic,elefinesh lakew,091 102 9890,091 102 9890,Addis Ababa,,,,,
Plastic,Oxford Polyethylene,011 663 6521,011 663 6522,Addis Ababa,,,,,
Plastic,Oyap Ethio Industrial And Trade Plc,011 618 1113,091 148 8959,Addis Ababa,,,,,
Plastic,Capital Bussines PLC,011 553 6763,011 554 6822,Addis Ababa,,,,,
Plastic,Classic Packaging,011 419 6261,011 419 6262,Addis Ababa,,,,,
Plastic,KIBROM FOAM & PLASTIC,091 120 4751,091 121 2648,Addis Ababa,,,,,
Plastic,Complus Industriral plc,093 417 7961,093 417 7961,Addis Ababa,,,,,
Plastic,wendemu niguse plastic pipe factory,091 121 3681,091 121 9393,Addis Ababa,,,,,
Plastic,Zenbaba General Trade Plc,011 276 1118,091 120 3619,Addis Ababa,,,,,
Plastic,Zewarat Ethiopia,011 348 1573,011 348 1573,Addis Ababa,,,,,
Plastic,Unity Trading Plc,011 515 6091,011 515 6091,Addis Ababa,,,,,
Plastic,Yimerdin PLC,011 275 4903,011 275 4903,Addis Ababa,,,,,
Plastic,Damana Plastic Factory,011 155 3851,011 439 4235,Addis Ababa,,,,,
Plastic,desta plc,011 554 3598,011 554 3598,Addis Ababa,,,,,
Plastic,double busines group,011 645 0405,011 645 0405,Addis Ababa,,,,,
Plastic,DEAMAN PLASTIC INDUSTRY,011 349 9070,091 121 0288,Addis Ababa,,,,,
Plastic,Degeman Plastic Factory,011 419 6364,011 419 6364,Addis Ababa,,,,,
Plastic,dj trading,091 123 3462,091 123 3462,Addis Ababa,,,,,
Plastic,damne shewane plastic production enterprise,093 001 3205,091 160 9798,Addis Ababa,,,,,
Plastic,Dashen Plastics PLC,011 552 1918,091 123 4096,Addis Ababa,,,,,
Plastic,DAZE PLASTIC,011 663 8864,011 663 8864,Addis Ababa,,,,,
Plastic,DIRE PP BAGS FACTORY,011 111 4893,011 111 4893,Addis Ababa,,,,,
Plastic,degafe shenkute plastic factory,091 120 4071,091 120 4071,Addis Ababa,,,,,
Plastic,Geosynthetics Indistrial Work,011 439 5295,011 439 5295,Addis Ababa,,,,,
Plastic,germew negussie plastic,091 123 9949,091 123 9949,Addis Ababa,,,,,
Plastic,gezaheg negash zeleke,011 629 3380,011 629 3380,Addis Ababa,,,,,
Plastic,Global and Plastics Plc,011 646 1080,092 146 7124,Addis Ababa,,,,,
Plastic,Gizachew Negash Plastic Factory,011 629 3432,011 629 3432,Addis Ababa,,,,,
Plastic,TANA SHOE SALE PLASTIC FACTORY,011 275 6338,011 275 6338,Addis Ababa,,,,,
Plastic,Tana Plastic Factory Plc,011 111 2563,011 111 3823,Addis Ababa,,,,,
Plastic,balck s shoe  plc,011 275 5213,091 122 8034,Addis Ababa,,,,,
Plastic,tsehaye plastic & canvas,011 839 1529,091 165 3694,Addis Ababa,,,,,
Plastic,tsegaye and his family plc,011 618 5070,091 121 2211,Addis Ababa,,,,,
Plastic,FERHID ABDULSELAM,091 030 4451,091 030 4451,Addis Ababa,,,,,
Plastic,fekadu wendim agegni,091 293 6109,091 293 6109,Addis Ababa,,,,,
Plastic,fuad abdurahman plastic factory,011 439 1188,091 120 0985,Addis Ababa,,,,,
Plastic,Family Modern Trading,011 158 5960,091 166 7655,Addis Ababa,,,,,
Plastic,Flexble Packaging Manufacturing PLC,011 439 1939,011 439 3356,Addis Ababa,,,,,
Plastic,Plastech Plc,011 662 7416,011 662 7416,Addis Ababa,,,,,
Plastic,Natera Company,033 111 5445,091 473 8919,Amhara,,,,,
Plastic,Mopaco Pakaging,025 111 2175,025 111 2175,Dire Dawa,,,,,
Plastic,natran plastic products shop,025 111 6522,091 576 2390,Dire Dawa,,,,,
Plastic,Ecoplastic PLC,091 330 8052,091 120 6260,Oromia,,,,,
Plastic,Enderis Abdurahman Plastic Factory,011 433 6412,011 433 6412,Oromia,,,,,
Plastic,General Plastic & Milamine Shop,022 111 4326,022 111 4326,Oromia,,,,,
Plastic,FALSAL MOHAMMED AHMED,091 120 6260,091 330 8052,Oromia,,,,,
